"StateFIPS","State","Year","Hosps","Age_Group","Sex"
34,"New Jersey",2000,2,"0 TO 4","Female"
34,"New Jersey",2000,0,"5 TO 14","Male"
34,"New Jersey",2000,0,"5 TO 14","Female"
34,"New Jersey",2000,3,"15 TO 34","Male"
34,"New Jersey",2000,1,"15 TO 34","Female"
34,"New Jersey",2000,18,"35 TO 64","Male"
34,"New Jersey",2000,4,"35 TO 64","Female"
34,"New Jersey",2000,20,">= 65","Male"
34,"New Jersey",2000,22,">= 65","Female"
34,"New Jersey",2001,1,"0 TO 4","Male"
34,"New Jersey",2001,0,"0 TO 4","Female"
34,"New Jersey",2001,2,"5 TO 14","Male"
34,"New Jersey",2001,2,"5 TO 14","Female"
34,"New Jersey",2001,14,"15 TO 34","Male"
34,"New Jersey",2001,2,"15 TO 34","Female"
34,"New Jersey",2001,34,"35 TO 64","Male"
34,"New Jersey",2001,10,"35 TO 64","Female"
34,"New Jersey",2001,34,">= 65","Male"
34,"New Jersey",2001,31,">= 65","Female"
34,"New Jersey",2002,1,"0 TO 4","Male"
34,"New Jersey",2002,0,"0 TO 4","Female"
34,"New Jersey",2002,1,"5 TO 14","Male"
34,"New Jersey",2002,1,"5 TO 14","Female"
34,"New Jersey",2002,18,"15 TO 34","Male"
34,"New Jersey",2002,0,"15 TO 34","Female"
34,"New Jersey",2002,61,"35 TO 64","Male"
34,"New Jersey",2002,15,"35 TO 64","Female"
34,"New Jersey",2002,36,">= 65","Male"
34,"New Jersey",2002,46,">= 65","Female"
34,"New Jersey",2003,1,"0 TO 4","Male"
34,"New Jersey",2003,0,"0 TO 4","Female"
34,"New Jersey",2003,2,"5 TO 14","Male"
34,"New Jersey",2003,1,"5 TO 14","Female"
34,"New Jersey",2003,7,"15 TO 34","Male"
34,"New Jersey",2003,2,"15 TO 34","Female"
34,"New Jersey",2003,41,"35 TO 64","Male"
34,"New Jersey",2003,5,"35 TO 64","Female"
34,"New Jersey",2003,21,">= 65","Male"
34,"New Jersey",2003,21,">= 65","Female"
34,"New Jersey",2004,1,"0 TO 4","Male"
34,"New Jersey",2004,1,"0 TO 4","Female"
34,"New Jersey",2004,1,"5 TO 14","Male"
34,"New Jersey",2004,2,"5 TO 14","Female"
34,"New Jersey",2004,13,"15 TO 34","Male"
34,"New Jersey",2004,3,"15 TO 34","Female"
34,"New Jersey",2004,15,"35 TO 64","Male"
34,"New Jersey",2004,5,"35 TO 64","Female"
34,"New Jersey",2004,15,">= 65","Male"
34,"New Jersey",2004,8,">= 65","Female"
34,"New Jersey",2005,2,"0 TO 4","Male"
34,"New Jersey",2005,1,"0 TO 4","Female"
34,"New Jersey",2005,2,"5 TO 14","Male"
34,"New Jersey",2005,0,"5 TO 14","Female"
34,"New Jersey",2005,12,"15 TO 34","Male"
34,"New Jersey",2005,1,"15 TO 34","Female"
34,"New Jersey",2005,44,"35 TO 64","Male"
34,"New Jersey",2005,15,"35 TO 64","Female"
34,"New Jersey",2005,39,">= 65","Male"
34,"New Jersey",2005,26,">= 65","Female"
34,"New Jersey",2006,3,"0 TO 4","Male"
34,"New Jersey",2006,0,"0 TO 4","Female"
34,"New Jersey",2006,1,"5 TO 14","Male"
34,"New Jersey",2006,1,"5 TO 14","Female"
34,"New Jersey",2006,25,"15 TO 34","Male"
34,"New Jersey",2006,2,"15 TO 34","Female"
34,"New Jersey",2006,56,"35 TO 64","Male"
34,"New Jersey",2006,13,"35 TO 64","Female"
34,"New Jersey",2006,29,">= 65","Male"
34,"New Jersey",2006,24,">= 65","Female"
34,"New Jersey",2007,1,"0 TO 4","Male"
34,"New Jersey",2007,0,"0 TO 4","Female"
34,"New Jersey",2007,0,"5 TO 14","Male"
34,"New Jersey",2007,1,"5 TO 14","Female"
34,"New Jersey",2007,16,"15 TO 34","Male"
34,"New Jersey",2007,1,"15 TO 34","Female"
34,"New Jersey",2007,33,"35 TO 64","Male"
34,"New Jersey",2007,5,"35 TO 64","Female"
34,"New Jersey",2007,22,">= 65","Male"
34,"New Jersey",2007,11,">= 65","Female"
34,"New Jersey",2008,1,"0 TO 4","Male"
34,"New Jersey",2008,2,"0 TO 4","Female"
34,"New Jersey",2008,2,"5 TO 14","Male"
34,"New Jersey",2008,0,"5 TO 14","Female"
34,"New Jersey",2008,11,"15 TO 34","Male"
34,"New Jersey",2008,3,"15 TO 34","Female"
34,"New Jersey",2008,40,"35 TO 64","Male"
34,"New Jersey",2008,6,"35 TO 64","Female"
34,"New Jersey",2008,23,">= 65","Male"
34,"New Jersey",2008,29,">= 65","Female"
34,"New Jersey",2009,0,"0 TO 4","Male"
34,"New Jersey",2009,1,"0 TO 4","Female"
34,"New Jersey",2009,1,"5 TO 14","Male"
34,"New Jersey",2009,1,"5 TO 14","Female"
34,"New Jersey",2009,7,"15 TO 34","Male"
34,"New Jersey",2009,0,"15 TO 34","Female"
34,"New Jersey",2009,26,"35 TO 64","Male"
34,"New Jersey",2009,4,"35 TO 64","Female"
34,"New Jersey",2009,14,">= 65","Male"
34,"New Jersey",2009,8,">= 65","Female"
34,"New Jersey",2010,0,"0 TO 4","Male"
34,"New Jersey",2010,0,"0 TO 4","Female"
34,"New Jersey",2010,3,"5 TO 14","Male"
34,"New Jersey",2010,1,"5 TO 14","Female"
34,"New Jersey",2010,28,"15 TO 34","Male"
34,"New Jersey",2010,7,"15 TO 34","Female"
34,"New Jersey",2010,61,"35 TO 64","Male"
34,"New Jersey",2010,22,"35 TO 64","Female"
34,"New Jersey",2010,40,">= 65","Male"
34,"New Jersey",2010,36,">= 65","Female"
34,"New Jersey",2011,0,"0 TO 4","Male"
34,"New Jersey",2011,0,"0 TO 4","Female"
34,"New Jersey",2011,2,"5 TO 14","Male"
34,"New Jersey",2011,0,"5 TO 14","Female"
34,"New Jersey",2011,7,"15 TO 34","Male"
34,"New Jersey",2011,0,"15 TO 34","Female"
34,"New Jersey",2011,48,"35 TO 64","Male"
34,"New Jersey",2011,7,"35 TO 64","Female"
34,"New Jersey",2011,32,">= 65","Male"
34,"New Jersey",2011,38,">= 65","Female"
34,"New Jersey",2012,1,"0 TO 4","Male"
34,"New Jersey",2012,0,"0 TO 4","Female"
34,"New Jersey",2012,0,"5 TO 14","Male"
34,"New Jersey",2012,1,"5 TO 14","Female"
34,"New Jersey",2012,16,"15 TO 34","Male"
34,"New Jersey",2012,2,"15 TO 34","Female"
34,"New Jersey",2012,70,"35 TO 64","Male"
34,"New Jersey",2012,14,"35 TO 64","Female"
34,"New Jersey",2012,42,">= 65","Male"
34,"New Jersey",2012,37,">= 65","Female"
34,"New Jersey",2013,0,"0 TO 4","Male"
34,"New Jersey",2013,1,"0 TO 4","Female"
34,"New Jersey",2013,1,"5 TO 14","Male"
34,"New Jersey",2013,1,"5 TO 14","Female"
34,"New Jersey",2013,17,"15 TO 34","Male"
34,"New Jersey",2013,7,"15 TO 34","Female"
34,"New Jersey",2013,67,"35 TO 64","Male"
34,"New Jersey",2013,15,"35 TO 64","Female"
34,"New Jersey",2013,47,">= 65","Male"
34,"New Jersey",2013,37,">= 65","Female"
34,"New Jersey",2014,0,"0 TO 4","Male"
34,"New Jersey",2014,2,"0 TO 4","Female"
34,"New Jersey",2014,1,"5 TO 14","Male"
34,"New Jersey",2014,0,"5 TO 14","Female"
34,"New Jersey",2014,14,"15 TO 34","Male"
34,"New Jersey",2014,2,"15 TO 34","Female"
34,"New Jersey",2014,22,"35 TO 64","Male"
34,"New Jersey",2014,4,"35 TO 64","Female"
34,"New Jersey",2014,18,">= 65","Male"
34,"New Jersey",2014,10,">= 65","Female"
34,"New Jersey",2015,0,"0 TO 4","Male"
34,"New Jersey",2015,0,"0 TO 4","Female"
34,"New Jersey",2015,1,"5 TO 14","Male"
34,"New Jersey",2015,1,"5 TO 14","Female"
34,"New Jersey",2015,25,"15 TO 34","Male"
34,"New Jersey",2015,1,"15 TO 34","Female"
34,"New Jersey",2015,49,"35 TO 64","Male"
34,"New Jersey",2015,3,"35 TO 64","Female"
34,"New Jersey",2015,23,">= 65","Male"
34,"New Jersey",2015,22,">= 65","Female"
34,"New Jersey",2016,0,"0 TO 4","Male"
34,"New Jersey",2016,1,"0 TO 4","Female"
34,"New Jersey",2016,1,"5 TO 14","Male"
34,"New Jersey",2016,1,"5 TO 14","Female"
34,"New Jersey",2016,26,"15 TO 34","Male"
34,"New Jersey",2016,1,"15 TO 34","Female"
34,"New Jersey",2016,54,"35 TO 64","Male"
34,"New Jersey",2016,14,"35 TO 64","Female"
34,"New Jersey",2016,47,">= 65","Male"
34,"New Jersey",2016,26,">= 65","Female"
34,"New Jersey",2017,0,"0 TO 4","Male"
34,"New Jersey",2017,0,"0 TO 4","Female"
34,"New Jersey",2017,0,"5 TO 14","Male"
34,"New Jersey",2017,0,"5 TO 14","Female"
34,"New Jersey",2017,13,"15 TO 34","Male"
34,"New Jersey",2017,1,"15 TO 34","Female"
34,"New Jersey",2017,28,"35 TO 64","Male"
34,"New Jersey",2017,5,"35 TO 64","Female"
34,"New Jersey",2017,17,">= 65","Male"
34,"New Jersey",2017,13,">= 65","Female"
34,"New Jersey",2018,1,"0 TO 4","Male"
34,"New Jersey",2018,0,"0 TO 4","Female"
34,"New Jersey",2018,0,"5 TO 14","Male"
34,"New Jersey",2018,0,"5 TO 14","Female"
34,"New Jersey",2018,23,"15 TO 34","Male"
34,"New Jersey",2018,2,"15 TO 34","Female"
34,"New Jersey",2018,48,"35 TO 64","Male"
34,"New Jersey",2018,15,"35 TO 64","Female"
34,"New Jersey",2018,36,">= 65","Male"
34,"New Jersey",2018,25,">= 65","Female"
34,"New Jersey",2019,0,"0 TO 4","Male"
34,"New Jersey",2019,0,"0 TO 4","Female"
34,"New Jersey",2019,0,"5 TO 14","Male"
34,"New Jersey",2019,0,"5 TO 14","Female"
34,"New Jersey",2019,11,"15 TO 34","Male"
34,"New Jersey",2019,0,"15 TO 34","Female"
34,"New Jersey",2019,54,"35 TO 64","Male"
34,"New Jersey",2019,7,"35 TO 64","Female"
34,"New Jersey",2019,42,">= 65","Male"
34,"New Jersey",2019,16,">= 65","Female"
34,"New Jersey",2020,0,"0 TO 4","Male"
34,"New Jersey",2020,0,"0 TO 4","Female"
34,"New Jersey",2020,0,"5 TO 14","Male"
34,"New Jersey",2020,0,"5 TO 14","Female"
34,"New Jersey",2020,15,"15 TO 34","Male"
34,"New Jersey",2020,0,"15 TO 34","Female"
34,"New Jersey",2020,38,"35 TO 64","Male"
34,"New Jersey",2020,13,"35 TO 64","Female"
34,"New Jersey",2020,31,">= 65","Male"
34,"New Jersey",2020,21,">= 65","Female"
34,"New Jersey",2021,0,"0 TO 4","Male"
34,"New Jersey",2021,0,"0 TO 4","Female"
34,"New Jersey",2021,0,"5 TO 14","Male"
34,"New Jersey",2021,0,"5 TO 14","Female"
34,"New Jersey",2021,32,"15 TO 34","Male"
34,"New Jersey",2021,1,"15 TO 34","Female"
34,"New Jersey",2021,57,"35 TO 64","Male"
34,"New Jersey",2021,11,"35 TO 64","Female"
34,"New Jersey",2021,41,">= 65","Male"
34,"New Jersey",2021,22,">= 65","Female"
34,"New Jersey",2022,0,"0 TO 4","Male"
34,"New Jersey",2022,0,"0 TO 4","Female"
34,"New Jersey",2022,0,"5 TO 14","Male"
34,"New Jersey",2022,0,"5 TO 14","Female"
34,"New Jersey",2022,18,"15 TO 34","Male"
34,"New Jersey",2022,2,"15 TO 34","Female"
34,"New Jersey",2022,38,"35 TO 64","Male"
34,"New Jersey",2022,11,"35 TO 64","Female"
34,"New Jersey",2022,35,">= 65","Male"
34,"New Jersey",2022,33,">= 65","Female"
35,"New Mexico",2000,1,"0 TO 4","Male"
35,"New Mexico",2000,0,"0 TO 4","Female"
35,"New Mexico",2000,1,"5 TO 14","Male"
35,"New Mexico",2000,0,"5 TO 14","Female"
35,"New Mexico",2000,2,"15 TO 34","Male"
35,"New Mexico",2000,0,"15 TO 34","Female"
35,"New Mexico",2000,3,"35 TO 64","Male"
35,"New Mexico",2000,1,"35 TO 64","Female"
35,"New Mexico",2000,7,">= 65","Male"
35,"New Mexico",2000,0,">= 65","Female"
35,"New Mexico",2001,2,"0 TO 4","Male"
35,"New Mexico",2001,1,"0 TO 4","Female"
35,"New Mexico",2001,0,"5 TO 14","Male"
35,"New Mexico",2001,0,"5 TO 14","Female"
35,"New Mexico",2001,2,"15 TO 34","Male"
35,"New Mexico",2001,0,"15 TO 34","Female"
35,"New Mexico",2001,6,"35 TO 64","Male"
35,"New Mexico",2001,1,"35 TO 64","Female"
35,"New Mexico",2001,3,">= 65","Male"
35,"New Mexico",2001,1,">= 65","Female"
35,"New Mexico",2002,0,"0 TO 4","Male"
35,"New Mexico",2002,0,"0 TO 4","Female"
35,"New Mexico",2002,0,"5 TO 14","Male"
35,"New Mexico",2002,0,"5 TO 14","Female"
35,"New Mexico",2002,1,"15 TO 34","Male"
35,"New Mexico",2002,0,"15 TO 34","Female"
35,"New Mexico",2002,4,"35 TO 64","Male"
35,"New Mexico",2002,3,"35 TO 64","Female"
35,"New Mexico",2002,8,">= 65","Male"
35,"New Mexico",2002,2,">= 65","Female"
35,"New Mexico",2003,0,"0 TO 4","Male"
35,"New Mexico",2003,0,"0 TO 4","Female"
35,"New Mexico",2003,0,"5 TO 14","Male"
35,"New Mexico",2003,0,"5 TO 14","Female"
35,"New Mexico",2003,4,"15 TO 34","Male"
35,"New Mexico",2003,1,"15 TO 34","Female"
35,"New Mexico",2003,4,"35 TO 64","Male"
35,"New Mexico",2003,2,"35 TO 64","Female"
35,"New Mexico",2003,2,">= 65","Male"
35,"New Mexico",2003,2,">= 65","Female"
35,"New Mexico",2004,0,"0 TO 4","Male"
35,"New Mexico",2004,0,"0 TO 4","Female"
35,"New Mexico",2004,0,"5 TO 14","Male"
35,"New Mexico",2004,0,"5 TO 14","Female"
35,"New Mexico",2004,0,"15 TO 34","Male"
35,"New Mexico",2004,1,"15 TO 34","Female"
35,"New Mexico",2004,1,"35 TO 64","Male"
35,"New Mexico",2004,2,"35 TO 64","Female"
35,"New Mexico",2004,0,">= 65","Male"
35,"New Mexico",2004,3,">= 65","Female"
35,"New Mexico",2005,1,"0 TO 4","Male"
35,"New Mexico",2005,0,"0 TO 4","Female"
35,"New Mexico",2005,1,"5 TO 14","Male"
35,"New Mexico",2005,0,"5 TO 14","Female"
35,"New Mexico",2005,3,"15 TO 34","Male"
35,"New Mexico",2005,0,"15 TO 34","Female"
35,"New Mexico",2005,6,"35 TO 64","Male"
35,"New Mexico",2005,1,"35 TO 64","Female"
35,"New Mexico",2005,6,">= 65","Male"
35,"New Mexico",2005,3,">= 65","Female"
35,"New Mexico",2006,1,"0 TO 4","Male"
35,"New Mexico",2006,0,"0 TO 4","Female"
35,"New Mexico",2006,0,"5 TO 14","Male"
35,"New Mexico",2006,0,"5 TO 14","Female"
35,"New Mexico",2006,7,"15 TO 34","Male"
35,"New Mexico",2006,0,"15 TO 34","Female"
35,"New Mexico",2006,3,"35 TO 64","Male"
35,"New Mexico",2006,0,"35 TO 64","Female"
35,"New Mexico",2006,4,">= 65","Male"
35,"New Mexico",2006,1,">= 65","Female"
35,"New Mexico",2007,1,"0 TO 4","Male"
35,"New Mexico",2007,0,"0 TO 4","Female"
35,"New Mexico",2007,0,"5 TO 14","Male"
35,"New Mexico",2007,0,"5 TO 14","Female"
35,"New Mexico",2007,3,"15 TO 34","Male"
35,"New Mexico",2007,0,"15 TO 34","Female"
35,"New Mexico",2007,6,"35 TO 64","Male"
35,"New Mexico",2007,3,"35 TO 64","Female"
35,"New Mexico",2007,7,">= 65","Male"
35,"New Mexico",2007,1,">= 65","Female"
35,"New Mexico",2008,0,"0 TO 4","Male"
35,"New Mexico",2008,0,"0 TO 4","Female"
35,"New Mexico",2008,1,"5 TO 14","Male"
35,"New Mexico",2008,0,"5 TO 14","Female"
35,"New Mexico",2008,2,"15 TO 34","Male"
35,"New Mexico",2008,2,"15 TO 34","Female"
35,"New Mexico",2008,13,"35 TO 64","Male"
35,"New Mexico",2008,2,"35 TO 64","Female"
35,"New Mexico",2008,3,">= 65","Male"
35,"New Mexico",2008,4,">= 65","Female"
35,"New Mexico",2009,0,"0 TO 4","Male"
35,"New Mexico",2009,0,"0 TO 4","Female"
35,"New Mexico",2009,0,"5 TO 14","Male"
35,"New Mexico",2009,0,"5 TO 14","Female"
35,"New Mexico",2009,6,"15 TO 34","Male"
35,"New Mexico",2009,0,"15 TO 34","Female"
35,"New Mexico",2009,6,"35 TO 64","Male"
35,"New Mexico",2009,1,"35 TO 64","Female"
35,"New Mexico",2009,6,">= 65","Male"
35,"New Mexico",2009,2,">= 65","Female"
35,"New Mexico",2010,1,"0 TO 4","Male"
35,"New Mexico",2010,0,"0 TO 4","Female"
35,"New Mexico",2010,0,"5 TO 14","Male"
35,"New Mexico",2010,0,"5 TO 14","Female"
35,"New Mexico",2010,4,"15 TO 34","Male"
35,"New Mexico",2010,1,"15 TO 34","Female"
35,"New Mexico",2010,8,"35 TO 64","Male"
35,"New Mexico",2010,2,"35 TO 64","Female"
35,"New Mexico",2010,5,">= 65","Male"
35,"New Mexico",2010,5,">= 65","Female"
35,"New Mexico",2011,0,"0 TO 4","Male"
35,"New Mexico",2011,0,"0 TO 4","Female"
35,"New Mexico",2011,0,"5 TO 14","Male"
35,"New Mexico",2011,1,"5 TO 14","Female"
35,"New Mexico",2011,7,"15 TO 34","Male"
35,"New Mexico",2011,1,"15 TO 34","Female"
35,"New Mexico",2011,10,"35 TO 64","Male"
35,"New Mexico",2011,3,"35 TO 64","Female"
35,"New Mexico",2011,6,">= 65","Male"
35,"New Mexico",2011,5,">= 65","Female"
35,"New Mexico",2012,4,"0 TO 4","Male"
35,"New Mexico",2012,2,"0 TO 4","Female"
35,"New Mexico",2012,1,"5 TO 14","Male"
35,"New Mexico",2012,3,"5 TO 14","Female"
35,"New Mexico",2012,8,"15 TO 34","Male"
35,"New Mexico",2012,6,"15 TO 34","Female"
35,"New Mexico",2012,7,"35 TO 64","Male"
35,"New Mexico",2012,3,"35 TO 64","Female"
35,"New Mexico",2012,7,">= 65","Male"
35,"New Mexico",2012,6,">= 65","Female"
35,"New Mexico",2013,2,"0 TO 4","Male"
35,"New Mexico",2013,0,"0 TO 4","Female"
35,"New Mexico",2013,0,"5 TO 14","Male"
35,"New Mexico",2013,0,"5 TO 14","Female"
35,"New Mexico",2013,4,"15 TO 34","Male"
35,"New Mexico",2013,0,"15 TO 34","Female"
35,"New Mexico",2013,5,"35 TO 64","Male"
35,"New Mexico",2013,1,"35 TO 64","Female"
35,"New Mexico",2013,4,">= 65","Male"
35,"New Mexico",2013,0,">= 65","Female"
35,"New Mexico",2014,0,"0 TO 4","Male"
35,"New Mexico",2014,0,"0 TO 4","Female"
35,"New Mexico",2014,0,"5 TO 14","Male"
35,"New Mexico",2014,0,"5 TO 14","Female"
35,"New Mexico",2014,4,"15 TO 34","Male"
35,"New Mexico",2014,0,"15 TO 34","Female"
35,"New Mexico",2014,11,"35 TO 64","Male"
35,"New Mexico",2014,1,"35 TO 64","Female"
35,"New Mexico",2014,4,">= 65","Male"
35,"New Mexico",2014,3,">= 65","Female"
35,"New Mexico",2015,0,"0 TO 4","Male"
35,"New Mexico",2015,0,"0 TO 4","Female"
35,"New Mexico",2015,0,"5 TO 14","Male"
35,"New Mexico",2015,0,"5 TO 14","Female"
35,"New Mexico",2015,4,"15 TO 34","Male"
35,"New Mexico",2015,2,"15 TO 34","Female"
35,"New Mexico",2015,12,"35 TO 64","Male"
35,"New Mexico",2015,5,"35 TO 64","Female"
35,"New Mexico",2015,7,">= 65","Male"
35,"New Mexico",2015,3,">= 65","Female"
35,"New Mexico",2016,0,"0 TO 4","Male"
35,"New Mexico",2016,1,"0 TO 4","Female"
35,"New Mexico",2016,1,"5 TO 14","Male"
35,"New Mexico",2016,0,"5 TO 14","Female"
35,"New Mexico",2016,7,"15 TO 34","Male"
35,"New Mexico",2016,0,"15 TO 34","Female"
35,"New Mexico",2016,15,"35 TO 64","Male"
35,"New Mexico",2016,4,"35 TO 64","Female"
35,"New Mexico",2016,6,">= 65","Male"
35,"New Mexico",2016,4,">= 65","Female"
35,"New Mexico",2017,1,"0 TO 4","Male"
35,"New Mexico",2017,0,"0 TO 4","Female"
35,"New Mexico",2017,0,"5 TO 14","Male"
35,"New Mexico",2017,0,"5 TO 14","Female"
35,"New Mexico",2017,3,"15 TO 34","Male"
35,"New Mexico",2017,1,"15 TO 34","Female"
35,"New Mexico",2017,23,"35 TO 64","Male"
35,"New Mexico",2017,1,"35 TO 64","Female"
35,"New Mexico",2017,2,">= 65","Male"
35,"New Mexico",2017,1,">= 65","Female"
35,"New Mexico",2018,0,"0 TO 4","Male"
35,"New Mexico",2018,1,"0 TO 4","Female"
35,"New Mexico",2018,1,"5 TO 14","Male"
35,"New Mexico",2018,0,"5 TO 14","Female"
35,"New Mexico",2018,5,"15 TO 34","Male"
35,"New Mexico",2018,2,"15 TO 34","Female"
35,"New Mexico",2018,8,"35 TO 64","Male"
35,"New Mexico",2018,4,"35 TO 64","Female"
35,"New Mexico",2018,10,">= 65","Male"
35,"New Mexico",2018,8,">= 65","Female"
35,"New Mexico",2019,0,"0 TO 4","Male"
35,"New Mexico",2019,0,"0 TO 4","Female"
35,"New Mexico",2019,0,"5 TO 14","Male"
35,"New Mexico",2019,0,"5 TO 14","Female"
35,"New Mexico",2019,6,"15 TO 34","Male"
35,"New Mexico",2019,0,"15 TO 34","Female"
35,"New Mexico",2019,19,"35 TO 64","Male"
35,"New Mexico",2019,3,"35 TO 64","Female"
35,"New Mexico",2019,10,">= 65","Male"
35,"New Mexico",2019,3,">= 65","Female"
35,"New Mexico",2020,0,"0 TO 4","Male"
35,"New Mexico",2020,0,"0 TO 4","Female"
35,"New Mexico",2020,0,"5 TO 14","Male"
35,"New Mexico",2020,0,"5 TO 14","Female"
35,"New Mexico",2020,6,"15 TO 34","Male"
35,"New Mexico",2020,0,"15 TO 34","Female"
35,"New Mexico",2020,18,"35 TO 64","Male"
35,"New Mexico",2020,3,"35 TO 64","Female"
35,"New Mexico",2020,10,">= 65","Male"
35,"New Mexico",2020,9,">= 65","Female"
35,"New Mexico",2021,0,"0 TO 4","Male"
35,"New Mexico",2021,0,"0 TO 4","Female"
35,"New Mexico",2021,0,"5 TO 14","Male"
35,"New Mexico",2021,0,"5 TO 14","Female"
35,"New Mexico",2021,10,"15 TO 34","Male"
35,"New Mexico",2021,2,"15 TO 34","Female"
35,"New Mexico",2021,21,"35 TO 64","Male"
35,"New Mexico",2021,5,"35 TO 64","Female"
35,"New Mexico",2021,11,">= 65","Male"
35,"New Mexico",2021,4,">= 65","Female"
35,"New Mexico",2022,0,"0 TO 4","Male"
35,"New Mexico",2022,0,"0 TO 4","Female"
35,"New Mexico",2022,0,"5 TO 14","Male"
35,"New Mexico",2022,0,"5 TO 14","Female"
35,"New Mexico",2022,13,"15 TO 34","Male"
35,"New Mexico",2022,0,"15 TO 34","Female"
35,"New Mexico",2022,13,"35 TO 64","Male"
35,"New Mexico",2022,2,"35 TO 64","Female"
35,"New Mexico",2022,13,">= 65","Male"
35,"New Mexico",2022,8,">= 65","Female"
36,"New York",2000,2,"0 TO 4","Male"
36,"New York",2000,0,"0 TO 4","Female"
36,"New York",2000,2,"5 TO 14","Male"
36,"New York",2000,1,"5 TO 14","Female"
36,"New York",2000,14,"15 TO 34","Male"
36,"New York",2000,5,"15 TO 34","Female"
36,"New York",2000,37,"35 TO 64","Male"
36,"New York",2000,24,"35 TO 64","Female"
36,"New York",2000,35,">= 65","Male"
36,"New York",2000,50,">= 65","Female"
36,"New York",2001,3,"0 TO 4","Male"
36,"New York",2001,2,"0 TO 4","Female"
36,"New York",2001,2,"5 TO 14","Male"
36,"New York",2001,4,"5 TO 14","Female"
36,"New York",2001,23,"15 TO 34","Male"
36,"New York",2001,7,"15 TO 34","Female"
36,"New York",2001,74,"35 TO 64","Male"
36,"New York",2001,28,"35 TO 64","Female"
36,"New York",2001,84,">= 65","Male"
36,"New York",2001,134,">= 65","Female"
36,"New York",2002,6,"0 TO 4","Male"
36,"New York",2002,1,"0 TO 4","Female"
36,"New York",2002,2,"5 TO 14","Male"
36,"New York",2002,0,"5 TO 14","Female"
36,"New York",2002,30,"15 TO 34","Male"
36,"New York",2002,7,"15 TO 34","Female"
36,"New York",2002,90,"35 TO 64","Male"
36,"New York",2002,32,"35 TO 64","Female"
36,"New York",2002,94,">= 65","Male"
36,"New York",2002,124,">= 65","Female"
36,"New York",2003,5,"0 TO 4","Male"
36,"New York",2003,1,"0 TO 4","Female"
36,"New York",2003,2,"5 TO 14","Male"
36,"New York",2003,0,"5 TO 14","Female"
36,"New York",2003,17,"15 TO 34","Male"
36,"New York",2003,4,"15 TO 34","Female"
36,"New York",2003,75,"35 TO 64","Male"
36,"New York",2003,21,"35 TO 64","Female"
36,"New York",2003,63,">= 65","Male"
36,"New York",2003,78,">= 65","Female"
36,"New York",2004,0,"0 TO 4","Male"
36,"New York",2004,0,"0 TO 4","Female"
36,"New York",2004,4,"5 TO 14","Male"
36,"New York",2004,4,"5 TO 14","Female"
36,"New York",2004,13,"15 TO 34","Male"
36,"New York",2004,0,"15 TO 34","Female"
36,"New York",2004,35,"35 TO 64","Male"
36,"New York",2004,9,"35 TO 64","Female"
36,"New York",2004,41,">= 65","Male"
36,"New York",2004,25,">= 65","Female"
36,"New York",2005,4,"0 TO 4","Male"
36,"New York",2005,0,"0 TO 4","Female"
36,"New York",2005,2,"5 TO 14","Male"
36,"New York",2005,6,"5 TO 14","Female"
36,"New York",2005,32,"15 TO 34","Male"
36,"New York",2005,1,"15 TO 34","Female"
36,"New York",2005,88,"35 TO 64","Male"
36,"New York",2005,37,"35 TO 64","Female"
36,"New York",2005,90,">= 65","Male"
36,"New York",2005,88,">= 65","Female"
36,"New York",2006,2,"0 TO 4","Male"
36,"New York",2006,6,"0 TO 4","Female"
36,"New York",2006,4,"5 TO 14","Male"
36,"New York",2006,4,"5 TO 14","Female"
36,"New York",2006,38,"15 TO 34","Male"
36,"New York",2006,16,"15 TO 34","Female"
36,"New York",2006,130,"35 TO 64","Male"
36,"New York",2006,54,"35 TO 64","Female"
36,"New York",2006,122,">= 65","Male"
36,"New York",2006,184,">= 65","Female"
36,"New York",2007,1,"0 TO 4","Male"
36,"New York",2007,0,"0 TO 4","Female"
36,"New York",2007,1,"5 TO 14","Male"
36,"New York",2007,1,"5 TO 14","Female"
36,"New York",2007,27,"15 TO 34","Male"
36,"New York",2007,7,"15 TO 34","Female"
36,"New York",2007,58,"35 TO 64","Male"
36,"New York",2007,19,"35 TO 64","Female"
36,"New York",2007,53,">= 65","Male"
36,"New York",2007,53,">= 65","Female"
36,"New York",2008,1,"0 TO 4","Male"
36,"New York",2008,4,"0 TO 4","Female"
36,"New York",2008,7,"5 TO 14","Male"
36,"New York",2008,3,"5 TO 14","Female"
36,"New York",2008,18,"15 TO 34","Male"
36,"New York",2008,7,"15 TO 34","Female"
36,"New York",2008,77,"35 TO 64","Male"
36,"New York",2008,19,"35 TO 64","Female"
36,"New York",2008,76,">= 65","Male"
36,"New York",2008,102,">= 65","Female"
36,"New York",2009,1,"0 TO 4","Male"
