"StateFIPS","State","Year","ER.Visits","Age_Group","Sex"
34,"New Jersey",2010,154,"35 TO 64","Female"
34,"New Jersey",2010,113,">= 65","Male"
34,"New Jersey",2010,94,">= 65","Female"
34,"New Jersey",2011,12,"0 TO 4","Male"
34,"New Jersey",2011,7,"0 TO 4","Female"
34,"New Jersey",2011,66,"5 TO 14","Male"
34,"New Jersey",2011,25,"5 TO 14","Female"
34,"New Jersey",2011,191,"15 TO 34","Male"
34,"New Jersey",2011,109,"15 TO 34","Female"
34,"New Jersey",2011,316,"35 TO 64","Male"
34,"New Jersey",2011,120,"35 TO 64","Female"
34,"New Jersey",2011,105,">= 65","Male"
34,"New Jersey",2011,105,">= 65","Female"
34,"New Jersey",2012,13,"0 TO 4","Male"
34,"New Jersey",2012,8,"0 TO 4","Female"
34,"New Jersey",2012,57,"5 TO 14","Male"
34,"New Jersey",2012,45,"5 TO 14","Female"
34,"New Jersey",2012,315,"15 TO 34","Male"
34,"New Jersey",2012,176,"15 TO 34","Female"
34,"New Jersey",2012,385,"35 TO 64","Male"
34,"New Jersey",2012,211,"35 TO 64","Female"
34,"New Jersey",2012,86,">= 65","Male"
34,"New Jersey",2012,94,">= 65","Female"
34,"New Jersey",2013,9,"0 TO 4","Male"
34,"New Jersey",2013,3,"0 TO 4","Female"
34,"New Jersey",2013,60,"5 TO 14","Male"
34,"New Jersey",2013,40,"5 TO 14","Female"
34,"New Jersey",2013,320,"15 TO 34","Male"
34,"New Jersey",2013,189,"15 TO 34","Female"
34,"New Jersey",2013,384,"35 TO 64","Male"
34,"New Jersey",2013,174,"35 TO 64","Female"
34,"New Jersey",2013,101,">= 65","Male"
34,"New Jersey",2013,71,">= 65","Female"
34,"New Jersey",2014,8,"0 TO 4","Male"
34,"New Jersey",2014,10,"0 TO 4","Female"
34,"New Jersey",2014,45,"5 TO 14","Male"
34,"New Jersey",2014,24,"5 TO 14","Female"
34,"New Jersey",2014,176,"15 TO 34","Male"
34,"New Jersey",2014,105,"15 TO 34","Female"
34,"New Jersey",2014,178,"35 TO 64","Male"
34,"New Jersey",2014,80,"35 TO 64","Female"
34,"New Jersey",2014,50,">= 65","Male"
34,"New Jersey",2014,54,">= 65","Female"
34,"New Jersey",2015,15,"0 TO 4","Male"
34,"New Jersey",2015,12,"0 TO 4","Female"
34,"New Jersey",2015,60,"5 TO 14","Male"
34,"New Jersey",2015,47,"5 TO 14","Female"
34,"New Jersey",2015,248,"15 TO 34","Male"
34,"New Jersey",2015,170,"15 TO 34","Female"
34,"New Jersey",2015,242,"35 TO 64","Male"
34,"New Jersey",2015,144,"35 TO 64","Female"
34,"New Jersey",2015,70,">= 65","Male"
34,"New Jersey",2015,85,">= 65","Female"
34,"New Jersey",2016,6,"0 TO 4","Male"
34,"New Jersey",2016,7,"0 TO 4","Female"
34,"New Jersey",2016,59,"5 TO 14","Male"
34,"New Jersey",2016,56,"5 TO 14","Female"
34,"New Jersey",2016,293,"15 TO 34","Male"
34,"New Jersey",2016,148,"15 TO 34","Female"
34,"New Jersey",2016,344,"35 TO 64","Male"
34,"New Jersey",2016,175,"35 TO 64","Female"
34,"New Jersey",2016,107,">= 65","Male"
34,"New Jersey",2016,87,">= 65","Female"
34,"New Jersey",2017,5,"0 TO 4","Male"
34,"New Jersey",2017,2,"0 TO 4","Female"
34,"New Jersey",2017,43,"5 TO 14","Male"
34,"New Jersey",2017,36,"5 TO 14","Female"
34,"New Jersey",2017,180,"15 TO 34","Male"
34,"New Jersey",2017,88,"15 TO 34","Female"
34,"New Jersey",2017,223,"35 TO 64","Male"
34,"New Jersey",2017,92,"35 TO 64","Female"
34,"New Jersey",2017,69,">= 65","Male"
34,"New Jersey",2017,62,">= 65","Female"
34,"New Jersey",2018,11,"0 TO 4","Male"
34,"New Jersey",2018,9,"0 TO 4","Female"
34,"New Jersey",2018,56,"5 TO 14","Male"
34,"New Jersey",2018,47,"5 TO 14","Female"
34,"New Jersey",2018,263,"15 TO 34","Male"
34,"New Jersey",2018,134,"15 TO 34","Female"
34,"New Jersey",2018,341,"35 TO 64","Male"
34,"New Jersey",2018,117,"35 TO 64","Female"
34,"New Jersey",2018,110,">= 65","Male"
34,"New Jersey",2018,102,">= 65","Female"
34,"New Jersey",2019,9,"0 TO 4","Male"
34,"New Jersey",2019,6,"0 TO 4","Female"
34,"New Jersey",2019,57,"5 TO 14","Male"
34,"New Jersey",2019,43,"5 TO 14","Female"
34,"New Jersey",2019,208,"15 TO 34","Male"
34,"New Jersey",2019,138,"15 TO 34","Female"
34,"New Jersey",2019,328,"35 TO 64","Male"
34,"New Jersey",2019,126,"35 TO 64","Female"
34,"New Jersey",2019,100,">= 65","Male"
34,"New Jersey",2019,75,">= 65","Female"
34,"New Jersey",2020,1,"0 TO 4","Male"
34,"New Jersey",2020,1,"0 TO 4","Female"
34,"New Jersey",2020,24,"5 TO 14","Male"
34,"New Jersey",2020,14,"5 TO 14","Female"
34,"New Jersey",2020,145,"15 TO 34","Male"
34,"New Jersey",2020,63,"15 TO 34","Female"
34,"New Jersey",2020,247,"35 TO 64","Male"
34,"New Jersey",2020,83,"35 TO 64","Female"
34,"New Jersey",2020,61,">= 65","Male"
34,"New Jersey",2020,59,">= 65","Female"
34,"New Jersey",2021,3,"0 TO 4","Male"
34,"New Jersey",2021,7,"0 TO 4","Female"
34,"New Jersey",2021,40,"5 TO 14","Male"
34,"New Jersey",2021,28,"5 TO 14","Female"
34,"New Jersey",2021,192,"15 TO 34","Male"
34,"New Jersey",2021,80,"15 TO 34","Female"
34,"New Jersey",2021,273,"35 TO 64","Male"
34,"New Jersey",2021,101,"35 TO 64","Female"
34,"New Jersey",2021,97,">= 65","Male"
34,"New Jersey",2021,61,">= 65","Female"
34,"New Jersey",2022,16,"0 TO 4","Male"
34,"New Jersey",2022,7,"0 TO 4","Female"
34,"New Jersey",2022,38,"5 TO 14","Male"
34,"New Jersey",2022,32,"5 TO 14","Female"
34,"New Jersey",2022,160,"15 TO 34","Male"
34,"New Jersey",2022,95,"15 TO 34","Female"
34,"New Jersey",2022,216,"35 TO 64","Male"
34,"New Jersey",2022,103,"35 TO 64","Female"
34,"New Jersey",2022,89,">= 65","Male"
34,"New Jersey",2022,86,">= 65","Female"
35,"New Mexico",2008,1,"0 TO 4","Male"
35,"New Mexico",2008,2,"0 TO 4","Female"
35,"New Mexico",2008,11,"5 TO 14","Male"
35,"New Mexico",2008,6,"5 TO 14","Female"
35,"New Mexico",2008,33,"15 TO 34","Male"
35,"New Mexico",2008,15,"15 TO 34","Female"
35,"New Mexico",2008,35,"35 TO 64","Male"
35,"New Mexico",2008,10,"35 TO 64","Female"
35,"New Mexico",2008,10,">= 65","Male"
35,"New Mexico",2008,11,">= 65","Female"
35,"New Mexico",2009,3,"0 TO 4","Male"
35,"New Mexico",2009,0,"0 TO 4","Female"
35,"New Mexico",2009,11,"5 TO 14","Male"
35,"New Mexico",2009,4,"5 TO 14","Female"
35,"New Mexico",2009,23,"15 TO 34","Male"
35,"New Mexico",2009,14,"15 TO 34","Female"
35,"New Mexico",2009,33,"35 TO 64","Male"
35,"New Mexico",2009,21,"35 TO 64","Female"
35,"New Mexico",2009,12,">= 65","Male"
35,"New Mexico",2009,12,">= 65","Female"
35,"New Mexico",2010,5,"0 TO 4","Male"
35,"New Mexico",2010,5,"0 TO 4","Female"
35,"New Mexico",2010,7,"5 TO 14","Male"
35,"New Mexico",2010,10,"5 TO 14","Female"
35,"New Mexico",2010,42,"15 TO 34","Male"
35,"New Mexico",2010,30,"15 TO 34","Female"
35,"New Mexico",2010,44,"35 TO 64","Male"
35,"New Mexico",2010,25,"35 TO 64","Female"
35,"New Mexico",2010,18,">= 65","Male"
35,"New Mexico",2010,8,">= 65","Female"
35,"New Mexico",2011,1,"0 TO 4","Male"
35,"New Mexico",2011,7,"0 TO 4","Female"
35,"New Mexico",2011,13,"5 TO 14","Male"
35,"New Mexico",2011,11,"5 TO 14","Female"
35,"New Mexico",2011,82,"15 TO 34","Male"
35,"New Mexico",2011,25,"15 TO 34","Female"
35,"New Mexico",2011,71,"35 TO 64","Male"
35,"New Mexico",2011,21,"35 TO 64","Female"
35,"New Mexico",2011,16,">= 65","Male"
35,"New Mexico",2011,14,">= 65","Female"
35,"New Mexico",2012,6,"0 TO 4","Male"
35,"New Mexico",2012,1,"0 TO 4","Female"
35,"New Mexico",2012,11,"5 TO 14","Male"
35,"New Mexico",2012,8,"5 TO 14","Female"
35,"New Mexico",2012,70,"15 TO 34","Male"
35,"New Mexico",2012,31,"15 TO 34","Female"
35,"New Mexico",2012,73,"35 TO 64","Male"
35,"New Mexico",2012,33,"35 TO 64","Female"
35,"New Mexico",2012,19,">= 65","Male"
35,"New Mexico",2012,10,">= 65","Female"
35,"New Mexico",2013,9,"0 TO 4","Male"
35,"New Mexico",2013,1,"0 TO 4","Female"
35,"New Mexico",2013,13,"5 TO 14","Male"
35,"New Mexico",2013,6,"5 TO 14","Female"
35,"New Mexico",2013,68,"15 TO 34","Male"
35,"New Mexico",2013,32,"15 TO 34","Female"
35,"New Mexico",2013,74,"35 TO 64","Male"
35,"New Mexico",2013,42,"35 TO 64","Female"
35,"New Mexico",2013,21,">= 65","Male"
35,"New Mexico",2013,7,">= 65","Female"
35,"New Mexico",2014,5,"0 TO 4","Male"
35,"New Mexico",2014,1,"0 TO 4","Female"
35,"New Mexico",2014,12,"5 TO 14","Male"
35,"New Mexico",2014,9,"5 TO 14","Female"
35,"New Mexico",2014,73,"15 TO 34","Male"
35,"New Mexico",2014,29,"15 TO 34","Female"
35,"New Mexico",2014,59,"35 TO 64","Male"
35,"New Mexico",2014,29,"35 TO 64","Female"
35,"New Mexico",2014,19,">= 65","Male"
35,"New Mexico",2014,10,">= 65","Female"
35,"New Mexico",2015,7,"0 TO 4","Male"
35,"New Mexico",2015,0,"0 TO 4","Female"
35,"New Mexico",2015,11,"5 TO 14","Male"
35,"New Mexico",2015,12,"5 TO 14","Female"
35,"New Mexico",2015,76,"15 TO 34","Male"
35,"New Mexico",2015,37,"15 TO 34","Female"
35,"New Mexico",2015,85,"35 TO 64","Male"
35,"New Mexico",2015,36,"35 TO 64","Female"
35,"New Mexico",2015,21,">= 65","Male"
35,"New Mexico",2015,15,">= 65","Female"
35,"New Mexico",2016,1,"0 TO 4","Male"
35,"New Mexico",2016,1,"0 TO 4","Female"
35,"New Mexico",2016,10,"5 TO 14","Male"
35,"New Mexico",2016,10,"5 TO 14","Female"
35,"New Mexico",2016,86,"15 TO 34","Male"
35,"New Mexico",2016,30,"15 TO 34","Female"
35,"New Mexico",2016,99,"35 TO 64","Male"
35,"New Mexico",2016,50,"35 TO 64","Female"
35,"New Mexico",2016,32,">= 65","Male"
35,"New Mexico",2016,20,">= 65","Female"
35,"New Mexico",2017,4,"0 TO 4","Male"
35,"New Mexico",2017,2,"0 TO 4","Female"
35,"New Mexico",2017,11,"5 TO 14","Male"
35,"New Mexico",2017,7,"5 TO 14","Female"
35,"New Mexico",2017,72,"15 TO 34","Male"
35,"New Mexico",2017,34,"15 TO 34","Female"
35,"New Mexico",2017,87,"35 TO 64","Male"
35,"New Mexico",2017,34,"35 TO 64","Female"
35,"New Mexico",2017,30,">= 65","Male"
35,"New Mexico",2017,25,">= 65","Female"
35,"New Mexico",2018,1,"0 TO 4","Male"
35,"New Mexico",2018,3,"0 TO 4","Female"
35,"New Mexico",2018,14,"5 TO 14","Male"
35,"New Mexico",2018,12,"5 TO 14","Female"
35,"New Mexico",2018,71,"15 TO 34","Male"
35,"New Mexico",2018,31,"15 TO 34","Female"
35,"New Mexico",2018,87,"35 TO 64","Male"
35,"New Mexico",2018,47,"35 TO 64","Female"
35,"New Mexico",2018,36,">= 65","Male"
35,"New Mexico",2018,18,">= 65","Female"
35,"New Mexico",2019,3,"0 TO 4","Male"
35,"New Mexico",2019,6,"0 TO 4","Female"
35,"New Mexico",2019,21,"5 TO 14","Male"
35,"New Mexico",2019,16,"5 TO 14","Female"
35,"New Mexico",2019,77,"15 TO 34","Male"
35,"New Mexico",2019,43,"15 TO 34","Female"
35,"New Mexico",2019,94,"35 TO 64","Male"
35,"New Mexico",2019,56,"35 TO 64","Female"
35,"New Mexico",2019,23,">= 65","Male"
35,"New Mexico",2019,20,">= 65","Female"
35,"New Mexico",2020,1,"0 TO 4","Male"
35,"New Mexico",2020,1,"0 TO 4","Female"
35,"New Mexico",2020,3,"5 TO 14","Male"
35,"New Mexico",2020,3,"5 TO 14","Female"
35,"New Mexico",2020,70,"15 TO 34","Male"
35,"New Mexico",2020,24,"15 TO 34","Female"
35,"New Mexico",2020,87,"35 TO 64","Male"
35,"New Mexico",2020,42,"35 TO 64","Female"
35,"New Mexico",2020,37,">= 65","Male"
35,"New Mexico",2020,25,">= 65","Female"
35,"New Mexico",2021,4,"0 TO 4","Male"
35,"New Mexico",2021,1,"0 TO 4","Female"
35,"New Mexico",2021,6,"5 TO 14","Male"
35,"New Mexico",2021,3,"5 TO 14","Female"
35,"New Mexico",2021,79,"15 TO 34","Male"
35,"New Mexico",2021,31,"15 TO 34","Female"
35,"New Mexico",2021,110,"35 TO 64","Male"
35,"New Mexico",2021,37,"35 TO 64","Female"
35,"New Mexico",2021,35,">= 65","Male"
35,"New Mexico",2021,17,">= 65","Female"
35,"New Mexico",2022,1,"0 TO 4","Male"
35,"New Mexico",2022,1,"0 TO 4","Female"
35,"New Mexico",2022,14,"5 TO 14","Male"
35,"New Mexico",2022,10,"5 TO 14","Female"
35,"New Mexico",2022,87,"15 TO 34","Male"
35,"New Mexico",2022,41,"15 TO 34","Female"
35,"New Mexico",2022,97,"35 TO 64","Male"
35,"New Mexico",2022,41,"35 TO 64","Female"
35,"New Mexico",2022,39,">= 65","Male"
35,"New Mexico",2022,35,">= 65","Female"
36,"New York",2005,17,"0 TO 4","Male"
36,"New York",2005,16,"0 TO 4","Female"
36,"New York",2005,124,"5 TO 14","Male"
36,"New York",2005,102,"5 TO 14","Female"
36,"New York",2005,525,"15 TO 34","Male"
36,"New York",2005,334,"15 TO 34","Female"
36,"New York",2005,623,"35 TO 64","Male"
36,"New York",2005,280,"35 TO 64","Female"
36,"New York",2005,202,">= 65","Male"
36,"New York",2005,256,">= 65","Female"
36,"New York",2006,29,"0 TO 4","Male"
36,"New York",2006,16,"0 TO 4","Female"
36,"New York",2006,89,"5 TO 14","Male"
36,"New York",2006,78,"5 TO 14","Female"
36,"New York",2006,494,"15 TO 34","Male"
36,"New York",2006,294,"15 TO 34","Female"
36,"New York",2006,594,"35 TO 64","Male"
36,"New York",2006,351,"35 TO 64","Female"
36,"New York",2006,244,">= 65","Male"
36,"New York",2006,315,">= 65","Female"
36,"New York",2007,15,"0 TO 4","Male"
36,"New York",2007,11,"0 TO 4","Female"
36,"New York",2007,93,"5 TO 14","Male"
36,"New York",2007,79,"5 TO 14","Female"
36,"New York",2007,347,"15 TO 34","Male"
36,"New York",2007,242,"15 TO 34","Female"
36,"New York",2007,418,"35 TO 64","Male"
36,"New York",2007,211,"35 TO 64","Female"
36,"New York",2007,138,">= 65","Male"
36,"New York",2007,158,">= 65","Female"
36,"New York",2008,22,"0 TO 4","Male"
36,"New York",2008,11,"0 TO 4","Female"
36,"New York",2008,92,"5 TO 14","Male"
36,"New York",2008,68,"5 TO 14","Female"
36,"New York",2008,400,"15 TO 34","Male"
36,"New York",2008,261,"15 TO 34","Female"
36,"New York",2008,447,"35 TO 64","Male"
36,"New York",2008,247,"35 TO 64","Female"
36,"New York",2008,181,">= 65","Male"
36,"New York",2008,228,">= 65","Female"
36,"New York",2009,12,"0 TO 4","Male"
36,"New York",2009,15,"0 TO 4","Female"
36,"New York",2009,46,"5 TO 14","Male"
36,"New York",2009,45,"5 TO 14","Female"
36,"New York",2009,246,"15 TO 34","Male"
36,"New York",2009,148,"15 TO 34","Female"
36,"New York",2009,250,"35 TO 64","Male"
36,"New York",2009,151,"35 TO 64","Female"
36,"New York",2009,78,">= 65","Male"
36,"New York",2009,107,">= 65","Female"
36,"New York",2010,27,"0 TO 4","Male"
36,"New York",2010,17,"0 TO 4","Female"
36,"New York",2010,121,"5 TO 14","Male"
36,"New York",2010,90,"5 TO 14","Female"
36,"New York",2010,604,"15 TO 34","Male"
36,"New York",2010,403,"15 TO 34","Female"
36,"New York",2010,705,"35 TO 64","Male"
36,"New York",2010,397,"35 TO 64","Female"
36,"New York",2010,284,">= 65","Male"
36,"New York",2010,313,">= 65","Female"
36,"New York",2011,29,"0 TO 4","Male"
36,"New York",2011,23,"0 TO 4","Female"
36,"New York",2011,113,"5 TO 14","Male"
36,"New York",2011,108,"5 TO 14","Female"
36,"New York",2011,529,"15 TO 34","Male"
36,"New York",2011,342,"15 TO 34","Female"
36,"New York",2011,630,"35 TO 64","Male"
36,"New York",2011,399,"35 TO 64","Female"
36,"New York",2011,242,">= 65","Male"
36,"New York",2011,303,">= 65","Female"
36,"New York",2012,25,"0 TO 4","Male"
36,"New York",2012,19,"0 TO 4","Female"
36,"New York",2012,116,"5 TO 14","Male"
36,"New York",2012,96,"5 TO 14","Female"
36,"New York",2012,487,"15 TO 34","Male"
36,"New York",2012,324,"15 TO 34","Female"
36,"New York",2012,610,"35 TO 64","Male"
36,"New York",2012,371,"35 TO 64","Female"
36,"New York",2012,232,">= 65","Male"
36,"New York",2012,269,">= 65","Female"
36,"New York",2013,26,"0 TO 4","Male"
36,"New York",2013,19,"0 TO 4","Female"
36,"New York",2013,82,"5 TO 14","Male"
36,"New York",2013,88,"5 TO 14","Female"
36,"New York",2013,492,"15 TO 34","Male"
36,"New York",2013,335,"15 TO 34","Female"
36,"New York",2013,606,"35 TO 64","Male"
36,"New York",2013,343,"35 TO 64","Female"
36,"New York",2013,305,">= 65","Male"
36,"New York",2013,283,">= 65","Female"
36,"New York",2014,19,"0 TO 4","Male"
36,"New York",2014,14,"0 TO 4","Female"
36,"New York",2014,55,"5 TO 14","Male"
36,"New York",2014,53,"5 TO 14","Female"
36,"New York",2014,310,"15 TO 34","Male"
36,"New York",2014,165,"15 TO 34","Female"
36,"New York",2014,307,"35 TO 64","Male"
36,"New York",2014,133,"35 TO 64","Female"
36,"New York",2014,104,">= 65","Male"
36,"New York",2014,89,">= 65","Female"
36,"New York",2015,22,"0 TO 4","Male"
36,"New York",2015,17,"0 TO 4","Female"
36,"New York",2015,82,"5 TO 14","Male"
36,"New York",2015,69,"5 TO 14","Female"
36,"New York",2015,493,"15 TO 34","Male"
36,"New York",2015,332,"15 TO 34","Female"
36,"New York",2015,501,"35 TO 64","Male"
36,"New York",2015,383,"35 TO 64","Female"
36,"New York",2015,180,">= 65","Male"
36,"New York",2015,173,">= 65","Female"
36,"New York",2016,15,"0 TO 4","Male"
36,"New York",2016,24,"0 TO 4","Female"
36,"New York",2016,76,"5 TO 14","Male"
36,"New York",2016,65,"5 TO 14","Female"
36,"New York",2016,402,"15 TO 34","Male"
36,"New York",2016,279,"15 TO 34","Female"
36,"New York",2016,512,"35 TO 64","Male"
36,"New York",2016,297,"35 TO 64","Female"
36,"New York",2016,222,">= 65","Male"
36,"New York",2016,218,">= 65","Female"
36,"New York",2017,11,"0 TO 4","Male"
36,"New York",2017,17,"0 TO 4","Female"
36,"New York",2017,61,"5 TO 14","Male"
36,"New York",2017,49,"5 TO 14","Female"
36,"New York",2017,254,"15 TO 34","Male"
36,"New York",2017,171,"15 TO 34","Female"
36,"New York",2017,314,"35 TO 64","Male"
36,"New York",2017,187,"35 TO 64","Female"
36,"New York",2017,180,">= 65","Male"
36,"New York",2017,130,">= 65","Female"
36,"New York",2018,29,"0 TO 4","Male"
36,"New York",2018,22,"0 TO 4","Female"
36,"New York",2018,110,"5 TO 14","Male"
36,"New York",2018,69,"5 TO 14","Female"
36,"New York",2018,450,"15 TO 34","Male"
36,"New York",2018,278,"15 TO 34","Female"
36,"New York",2018,639,"35 TO 64","Male"
36,"New York",2018,318,"35 TO 64","Female"
36,"New York",2018,329,">= 65","Male"
36,"New York",2018,261,">= 65","Female"
36,"New York",2019,18,"0 TO 4","Male"
36,"New York",2019,12,"0 TO 4","Female"
36,"New York",2019,69,"5 TO 14","Male"
36,"New York",2019,58,"5 TO 14","Female"
36,"New York",2019,340,"15 TO 34","Male"
36,"New York",2019,235,"15 TO 34","Female"
36,"New York",2019,483,"35 TO 64","Male"
36,"New York",2019,247,"35 TO 64","Female"
36,"New York",2019,250,">= 65","Male"
36,"New York",2019,258,">= 65","Female"
36,"New York",2020,10,"0 TO 4","Male"
36,"New York",2020,6,"0 TO 4","Female"
36,"New York",2020,25,"5 TO 14","Male"
36,"New York",2020,18,"5 TO 14","Female"
36,"New York",2020,255,"15 TO 34","Male"
36,"New York",2020,140,"15 TO 34","Female"
36,"New York",2020,393,"35 TO 64","Male"
36,"New York",2020,172,"35 TO 64","Female"
36,"New York",2020,231,">= 65","Male"
36,"New York",2020,165,">= 65","Female"
36,"New York",2021,23,"0 TO 4","Male"
36,"New York",2021,6,"0 TO 4","Female"
36,"New York",2021,45,"5 TO 14","Male"
36,"New York",2021,35,"5 TO 14","Female"
36,"New York",2021,315,"15 TO 34","Male"
36,"New York",2021,164,"15 TO 34","Female"
36,"New York",2021,447,"35 TO 64","Male"
36,"New York",2021,196,"35 TO 64","Female"
36,"New York",2021,237,">= 65","Male"
36,"New York",2021,159,">= 65","Female"
36,"New York",2022,15,"0 TO 4","Male"
36,"New York",2022,19,"0 TO 4","Female"
36,"New York",2022,48,"5 TO 14","Male"
36,"New York",2022,53,"5 TO 14","Female"
36,"New York",2022,327,"15 TO 34","Male"
36,"New York",2022,170,"15 TO 34","Female"
36,"New York",2022,399,"35 TO 64","Male"
36,"New York",2022,200,"35 TO 64","Female"
36,"New York",2022,256,">= 65","Male"
36,"New York",2022,205,">= 65","Female"
41,"Oregon",2018,1,"0 TO 4","Male"
41,"Oregon",2018,6,"0 TO 4","Female"
41,"Oregon",2018,19,"5 TO 14","Male"
41,"Oregon",2018,9,"5 TO 14","Female"
41,"Oregon",2018,88,"15 TO 34","Male"
41,"Oregon",2018,60,"15 TO 34","Female"
41,"Oregon",2018,153,"35 TO 64","Male"
41,"Oregon",2018,65,"35 TO 64","Female"
41,"Oregon",2018,59,">= 65","Male"
41,"Oregon",2018,42,">= 65","Female"
41,"Oregon",2019,1,"0 TO 4","Male"
41,"Oregon",2019,1,"0 TO 4","Female"
41,"Oregon",2019,12,"5 TO 14","Male"
41,"Oregon",2019,6,"5 TO 14","Female"
41,"Oregon",2019,92,"15 TO 34","Male"
41,"Oregon",2019,39,"15 TO 34","Female"
41,"Oregon",2019,87,"35 TO 64","Male"
41,"Oregon",2019,68,"35 TO 64","Female"
41,"Oregon",2019,52,">= 65","Male"
41,"Oregon",2019,34,">= 65","Female"
41,"Oregon",2020,2,"0 TO 4","Male"
41,"Oregon",2020,1,"0 TO 4","Female"
41,"Oregon",2020,6,"5 TO 14","Male"
41,"Oregon",2020,8,"5 TO 14","Female"
41,"Oregon",2020,70,"15 TO 34","Male"
41,"Oregon",2020,34,"15 TO 34","Female"
41,"Oregon",2020,95,"35 TO 64","Male"
41,"Oregon",2020,34,"35 TO 64","Female"
41,"Oregon",2020,52,">= 65","Male"
41,"Oregon",2020,35,">= 65","Female"
41,"Oregon",2021,7,"0 TO 4","Male"
41,"Oregon",2021,13,"0 TO 4","Female"
41,"Oregon",2021,18,"5 TO 14","Male"
41,"Oregon",2021,10,"5 TO 14","Female"
41,"Oregon",2021,172,"15 TO 34","Male"
41,"Oregon",2021,98,"15 TO 34","Female"
41,"Oregon",2021,245,"35 TO 64","Male"
41,"Oregon",2021,159,"35 TO 64","Female"
41,"Oregon",2021,173,">= 65","Male"
41,"Oregon",2021,152,">= 65","Female"
41,"Oregon",2022,5,"0 TO 4","Male"
41,"Oregon",2022,3,"0 TO 4","Female"
41,"Oregon",2022,14,"5 TO 14","Male"
41,"Oregon",2022,9,"5 TO 14","Female"
41,"Oregon",2022,123,"15 TO 34","Male"
41,"Oregon",2022,67,"15 TO 34","Female"
41,"Oregon",2022,187,"35 TO 64","Male"
41,"Oregon",2022,81,"35 TO 64","Female"
41,"Oregon",2022,98,">= 65","Male"
41,"Oregon",2022,83,">= 65","Female"
42,"Pennsylvania",2016,5,"0 TO 4","Male"
42,"Pennsylvania",2016,1,"0 TO 4","Female"
42,"Pennsylvania",2016,20,"5 TO 14","Male"
42,"Pennsylvania",2016,29,"5 TO 14","Female"
42,"Pennsylvania",2016,131,"15 TO 34","Male"
42,"Pennsylvania",2016,69,"15 TO 34","Female"
42,"Pennsylvania",2016,165,"35 TO 64","Male"
42,"Pennsylvania",2016,66,"35 TO 64","Female"
42,"Pennsylvania",2016,61,">= 65","Male"
42,"Pennsylvania",2016,37,">= 65","Female"
42,"Pennsylvania",2017,6,"0 TO 4","Male"
42,"Pennsylvania",2017,4,"0 TO 4","Female"
42,"Pennsylvania",2017,39,"5 TO 14","Male"
42,"Pennsylvania",2017,19,"5 TO 14","Female"
42,"Pennsylvania",2017,176,"15 TO 34","Male"
42,"Pennsylvania",2017,84,"15 TO 34","Female"
42,"Pennsylvania",2017,171,"35 TO 64","Male"
42,"Pennsylvania",2017,82,"35 TO 64","Female"
42,"Pennsylvania",2017,82,">= 65","Male"
42,"Pennsylvania",2017,50,">= 65","Female"
42,"Pennsylvania",2018,6,"0 TO 4","Male"
42,"Pennsylvania",2018,10,"0 TO 4","Female"
42,"Pennsylvania",2018,51,"5 TO 14","Male"
42,"Pennsylvania",2018,41,"5 TO 14","Female"
42,"Pennsylvania",2018,301,"15 TO 34","Male"
42,"Pennsylvania",2018,158,"15 TO 34","Female"
42,"Pennsylvania",2018,386,"35 TO 64","Male"
42,"Pennsylvania",2018,158,"35 TO 64","Female"
42,"Pennsylvania",2018,152,">= 65","Male"
42,"Pennsylvania",2018,121,">= 65","Female"
42,"Pennsylvania",2019,10,"0 TO 4","Male"
42,"Pennsylvania",2019,13,"0 TO 4","Female"
42,"Pennsylvania",2019,46,"5 TO 14","Male"
